date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:42:33	401993/401993	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:34%20GMT	https://archive.org/details/nla_2010	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla_2010.html	(from https://archive.org/details/nlaweb)
16:42:34	136985/136985	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:35%20GMT	https://archive.org/details/NLA-AU-CRAWL-2018-03-09-HOMEPAGES-20180313080245338-00194-00203-wbgrp-svc272	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2018-03-09-homepages-20180313080245338-00194-00203-wbgrp-svc272.html	(from https://archive.org/details/nlaweb)
16:42:34	126655/126655	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:36%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050623132119-06435-crawling016-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050623132119-06435-crawling016-c.html	(from https://archive.org/details/nlaweb)
16:42:35	126410/126410	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:37%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050623062822-00011-crawling017-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050623062822-00011-crawling017-c.html	(from https://archive.org/details/nlaweb)
16:42:36	134992/134992	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:38%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050720120519-02280-crawling017-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050720120519-02280-crawling017-c.html	(from https://archive.org/details/nlaweb)
16:42:37	131333/131333	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:39%20GMT	https://archive.org/details/NLA-AU-CRAWL-2018-03-09-20180314145326969-01102-01111-wbgrp-svc278	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2018-03-09-20180314145326969-01102-01111-wbgrp-svc278.html	(from https://archive.org/details/nlaweb)
16:42:38	130894/130894	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:40%20GMT	https://archive.org/details/NLA-AU-CRAWL-2019-20190305034438389-00872-01825-wbgrp-crawl002	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2019-20190305034438389-00872-01825-wbgrp-crawl002.html	(from https://archive.org/details/nlaweb)
16:42:39	126410/126410	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:41%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080718170517-00021-crawling102-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080718170517-00021-crawling102-c.html	(from https://archive.org/details/nlaweb)
16:42:40	134993/134993	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:41%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050624030605-06647-crawling016-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050624030605-06647-crawling016-c.html	(from https://archive.org/details/nlaweb)
16:42:41	126410/126410	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:42%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080718200304-00111-crawling108-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080718200304-00111-crawling108-c.html	(from https://archive.org/details/nlaweb)
16:42:42	134992/134992	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:43%20GMT	https://archive.org/details/NLA-AU-CRAWL-004-20091014155651-03643-crawling101-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-004-20091014155651-03643-crawling101-c.html	(from https://archive.org/details/nlaweb)
16:42:42	131147/131147	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:44%20GMT	https://archive.org/details/NLA-AU-CRAWL-005-20110408152012-00479-00629-crawling213	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-005-20110408152012-00479-00629-crawling213.html	(from https://archive.org/details/nlaweb)
16:42:43	134993/134993	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:45%20GMT	https://archive.org/details/NLA-AU-CRAWL-004-20091030161748-05569-crawling103-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-004-20091030161748-05569-crawling103-c.html	(from https://archive.org/details/nlaweb)
16:42:44	129622/129622	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:46%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080718180510-00053-crawling108-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080718180510-00053-crawling108-c.html	(from https://archive.org/details/nlaweb)
16:42:45	134994/134994	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:47%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080718205426-00131-crawling102-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080718205426-00131-crawling102-c.html	(from https://archive.org/details/nlaweb)
16:42:46	127808/127808	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:48%20GMT	https://archive.org/details/NLA-AU-GOV-CRAWL-03-16-2012-20120322061957982-419760-419778-web-crawl008	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-gov-crawl-03-16-2012-20120322061957982-419760-419778-web-crawl008.html	(from https://archive.org/details/nlaweb)
16:42:47	134994/134994	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:49%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080718190339-00079-crawling108-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080718190339-00079-crawling108-c.html	(from https://archive.org/details/nlaweb)
16:42:48	126655/126655	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:50%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050618111532-02869-crawling014-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050618111532-02869-crawling014-c.html	(from https://archive.org/details/nlaweb)
16:42:49	129622/129622	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:51%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050618000051-02634-crawling014-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050618000051-02634-crawling014-c.html	(from https://archive.org/details/nlaweb)
16:42:50	128292/128292	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:52%20GMT	https://archive.org/details/NLA-AU-CRAWL-2018-03-09-PATCH-20180505014826466-00087-00096-wbgrp-svc278	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2018-03-09-patch-20180505014826466-00087-00096-wbgrp-svc278.html	(from https://archive.org/details/nlaweb)
16:42:51	130721/130721	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:52%20GMT	https://archive.org/details/NLA-AU-CRAWL-005-20110308005641-01803-00379-crawling219	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-005-20110308005641-01803-00379-crawling219.html	(from https://archive.org/details/nlaweb)
16:42:51	128291/128291	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:53%20GMT	https://archive.org/details/NLA-AU-CRAWL-2018-03-09-PATCH-20180504203436758-00064-00076-wbgrp-svc278	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2018-03-09-patch-20180504203436758-00064-00076-wbgrp-svc278.html	(from https://archive.org/details/nlaweb)
16:42:52	136905/136905	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:54%20GMT	https://archive.org/details/NLA-AU-CRAWL-02-22-2016-20160318102715015-04358-04367-wbgrp-crawl005	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-02-22-2016-20160318102715015-04358-04367-wbgrp-crawl005.html	(from https://archive.org/details/nlaweb)
16:42:53	126383/126383	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:55%20GMT	https://archive.org/details/NLA-AU-CRAWL-002-20070901225132-06261-crawling05-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-002-20070901225132-06261-crawling05-c.html	(from https://archive.org/details/nlaweb)
16:42:54	130783/130783	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:56%20GMT	https://archive.org/details/NLA-AU-GOV-CRAWL-20110406110133-00031-00053-crawling213	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-gov-crawl-20110406110133-00031-00053-crawling213.html	(from https://archive.org/details/nlaweb)
16:42:55	126411/126411	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:57%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050720140519-02103-crawling014-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050720140519-02103-crawling014-c.html	(from https://archive.org/details/nlaweb)
16:42:55	131150/131150	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:57%20GMT	https://archive.org/details/NLA-AU-CRAWL-005-20110422082730-00024-00090-crawling213	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-005-20110422082730-00024-00090-crawling213.html	(from https://archive.org/details/nlaweb)
16:42:56	128226/128226	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:58%20GMT	https://archive.org/details/NLA-AU-CRAWL-02-22-2016-ROBOTS_IGNORED-20160325004831545-00164-00173-wbgrp-crawl008	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-02-22-2016-robots_ignored-20160325004831545-00164-00173-wbgrp-crawl008.html	(from https://archive.org/details/nlaweb)
16:42:57	134994/134994	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:42:59%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080718222851-00204-crawling106-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080718222851-00204-crawling106-c.html	(from https://archive.org/details/nlaweb)
16:42:58	127628/127628	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:00%20GMT	https://archive.org/details/NLA-AU-CRAWL-2019-20190325214744378-04284-04295-wbgrp-svc283	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2019-20190325214744378-04284-04295-wbgrp-svc283.html	(from https://archive.org/details/nlaweb)
16:42:59	136214/136214	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:01%20GMT	https://archive.org/details/NLA-AU-CRAWL-2019-20190325184140024-04274-04283-wbgrp-svc283	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2019-20190325184140024-04274-04283-wbgrp-svc283.html	(from https://archive.org/details/nlaweb)
16:43:00	133053/133053	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:02%20GMT	https://archive.org/details/NLA-AU-CRAWL-2019-20190304063822961-00413-00422-wbgrp-crawl009	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-2019-20190304063822961-00413-00422-wbgrp-crawl009.html	(from https://archive.org/details/nlaweb)
16:43:01	134993/134993	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:03%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050618052302-03450-crawling016-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050618052302-03450-crawling016-c.html	(from https://archive.org/details/nlaweb)
16:43:02	126411/126411	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:04%20GMT	https://archive.org/details/NLA-AU-CRAWL-003-20080719004941-00340-crawling103-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-003-20080719004941-00340-crawling103-c.html	(from https://archive.org/details/nlaweb)
16:43:03	129622/129622	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:04%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050615112147-00620-crawling016-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050615112147-00620-crawling016-c.html	(from https://archive.org/details/nlaweb)
16:43:04	126654/126654	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:05%20GMT	https://archive.org/details/NLA-AU-CRAWL-000-20050711201457-00903-crawling017-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-000-20050711201457-00903-crawling017-c.html	(from https://archive.org/details/nlaweb)
16:43:04	131150/131150	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:06%20GMT	https://archive.org/details/NLA-AU-CRAWL-005-20110413050135-00345-00841-crawling218	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-005-20110413050135-00345-00841-crawling218.html	(from https://archive.org/details/nlaweb)
16:43:05	126577/126577	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:43:07%20GMT	https://archive.org/details/NLA-AU-CRAWL-004-PATCH-20091112004504-00113-crawling108-c	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla-au-crawl-004-patch-20091112004504-00113-crawling108-c.html	(from https://archive.org/details/nlaweb)
